id,ts,symbol,decision,setup,entry_price,tp1,tp2,sl,ai_score,flow_score,pre_score,oi_change,rs_1h,is_compressed,status,reason,probability,market_health,news_score,btc_regime,funding,exit_reason,pnl,pnl_pct,max_profit_pct,max_drawdown_pct,trade_state,exit_price,trigger_price,duration_minutes,outcome_trigger_hit,outcome_tp1_hit,outcome_tp2_hit,outcome_sl_hit,outcome_max_up_pct,outcome_max_down_pct,outcome_checked,outcome_trigger_min,outcome_tp1_min,outcome_tp2_min,outcome_sl_min,outcome_highest_price,outcome_lowest_price,outcome_status,first_tp_hit_time,last_update_time,outcome_mfe,outcome_mae,time_to_trigger_min,time_to_tp1_min,time_to_sl_min,shadow_rs,pnl_r,mfe_r,mae_r,exit_time,direction,shadow_tags,was_executed,execution_timestamp,actual_fill_price,execution_delay_sec,skip_reason,buy_intent_time,rs_bucket,ai_bucket,first_outcome_type,ambiguous_bar,entry_candle_ambiguous,pnl_pct_method,entry_slippage_pct,tp1_alert_sent,tp2_alert_sent,sl_alert_sent
480,2026-08-20T23:53:56.868188+00:00,BICOUSDT,BUY,DIP_BUY,0.0191,0.020055,0.021965,0.018706,49.0,49.7,58.8,111.19,0.563,0,Pending ⏳,DIP_BUY trigger confirmed,29.4,57.9,72.0,RANGE,0.0,,,3.14,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,0,8.9,-1.05,0,0.0,0.0,,0.0,0.0208,0.0189,FINAL,51.1,2026-08-21T02:11:15.726963,8.9,1.05,51.1,51.1,,RS_OK,,,,,LONG,"[""shadow_rs_ok"", ""shadow_regime_bad""]",0,,,,,,RS_0.5_1,AI_40_60,,0,0,,,0,0,0
481,2026-08-21T00:28:34.604858+00:00,TRXUSDT,BUY,DIP_BUY,0.3386,0.35553,0.38939,0.335514,42.0,16.1,40.4,14.01,-0.837,0,Pending ⏳,DIP_BUY trigger confirmed,25.2,64.4,82.0,RANGE,0.0,,,1.861,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,0,1.89013585351446,0.0,1,0.0,0.0,,0.0,0.3419,0.3381,FINAL,,2026-08-23T07:36:29.258802,1.89013585351446,0.0,421.4,,,RS_LOW,2.042,2.074,0.0,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad"", ""shadow_hour_weak""]",0,,,,,,RS<0,AI_40_60,TIMEOUT,0,0,simulated_v8.4,,0,0,0
482,2026-08-21T00:29:11.626197+00:00,KIIUSDT,BUY,DIP_BUY,0.06501,0.0682605,0.0747615,0.0637994,37.4,28.6,46.8,76.13,-0.917,0,Pending ⏳,DIP_BUY trigger confirmed,22.4,64.4,82.0,RANGE,0.0,,,-1.74,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,-0.03,-2.17,0,0.0,0.0,,0.0,0.06499,0.0636,FINAL,505.8,2026-08-21T09:26:52.550968,-0.03,2.17,,,505.8,RS_LOW,,,,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad"", ""shadow_hour_weak""]",0,,,,,,RS<0,AI_20_40,,0,0,,,0,0,0
483,2026-08-21T04:04:15.326701+00:00,ETHUSDT,BUY,DIP_BUY,2349.55,2467.0275,2701.9825,2328.8771,36.6,12.4,48.0,24.25,-0.022,0,Pending ⏳,DIP_BUY trigger confirmed,22.0,55.4,82.0,RANGE,0.0,,,3.109,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,1,3.6479325828350126,0.0,1,0.0,0.0,,0.0,2448.39,2355.4,FINAL,,2026-08-23T07:36:29.277300,3.6479325828350126,0.0,110.7,,,RS_LOW,3.533,4.146,0.0,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS<0,AI_20_40,SL,0,0,simulated_v8.4,,0,0,0
484,2026-08-21T04:04:30.341684+00:00,TAOUSDT,BUY,DIP_BUY,217.36,228.228,249.964,215.1588,32.8,10.0,43.0,25.7,-0.319,0,Pending ⏳,DIP_BUY trigger confirmed,19.7,55.4,82.0,RANGE,0.0,,,5.36,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,0,5.64,0.06,0,0.0,0.0,,0.0,229.62,217.5,FINAL,510.5,2026-08-21T12:48:02.345947,5.64,0.06,25.5,510.5,,RS_LOW,,,,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS<0,AI_20_40,,0,0,,,0,0,0
485,2026-08-21T04:04:55.798491+00:00,AEONUSDT,BUY,DIP_BUY,0.0736,0.07728,0.08464,0.07244595,32.4,25.0,20.0,-10.25,0.489,1,Pending ⏳,DIP_BUY trigger confirmed,19.4,55.4,82.0,RANGE,0.0,,,-0.98,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,1,3.93,-2.84,0,0.0,0.0,,0.0,0.07649,0.07151,FINAL,110.1,2026-08-21T06:27:41.393484,3.93,2.84,0.1,,110.1,RS_LOW,,,,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS_0_0.5,AI_20_40,,0,0,,,0,0,0
486,2026-08-21T04:05:10.508231+00:00,CAPUSDT,BUY,DIP_BUY,0.064489,0.06771345,0.07416235,0.06305414,42.4,32.5,41.6,113.95,0.813,0,Pending ⏳,DIP_BUY trigger confirmed,25.4,55.4,82.0,RANGE,0.0,,,7.47,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,0,7.55,0.23,0,0.0,0.0,,0.0,0.069356,0.064636,FINAL,279.8,2026-08-21T08:55:02.597774,7.55,0.23,4.8,279.8,,RS_OK,,,,,LONG,"[""shadow_rs_ok"", ""shadow_regime_bad""]",0,,,,,,RS_0.5_1,AI_40_60,,0,0,,,0,0,0
487,2026-08-21T04:05:27.294564+00:00,PORTALUSDT,BUY,DIP_BUY,0.01118,0.011739,0.012857,0.0110246,14.2,9.0,24.0,-12.78,-0.237,0,Pending ⏳,DIP_BUY trigger confirmed,8.5,55.4,82.0,RANGE,0.0,,,14.835,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,1,1,19.85688729874776,0.0,1,0.0,0.0,,0.0,0.01148,0.01105,FINAL,,2026-08-23T07:36:29.282640,19.85688729874776,0.0,19.5,,,RS_LOW,10.673,14.286,0.0,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS<0,AI_0_20,TP1,0,0,simulated_v8.4,,0,0,0
488,2026-08-21T04:51:22.207863+00:00,BCHUSDT,BUY,DIP_BUY,228.95,240.3975,263.2925,226.1038,19.3,19.7,22.6,2.12,-0.152,0,Pending ⏳,DIP_BUY trigger confirmed,11.6,59.9,82.0,RANGE,0.0,,,4.87,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,0,5.41,-0.38,0,0.0,0.0,,0.0,241.34,228.08,FINAL,58.6,2026-08-21T05:56:19.954693,5.41,0.38,3.6,58.6,,RS_LOW,,,,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS<0,AI_0_20,,0,0,,,0,0,0
489,2026-08-21T05:23:05.465314+00:00,ENSUSDT,BUY,VWAP_RECLAIM,4.68,4.8438,5.0544,4.63246993,36.1,22.9,34.6,43.39,0.071,0,Pending ⏳,VWAP_RECLAIM trigger confirmed,21.7,55.4,82.0,RANGE,0.0,,,3.95,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,0,4.19,-0.3,0,0.0,0.0,,0.0,4.876,4.666,FINAL,131.9,2026-08-21T08:05:52.078030,4.19,0.3,11.9,131.9,,RS_LOW,,,,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS_0_0.5,AI_20_40,,0,0,,,0,0,0
490,2026-08-21T05:54:35.606803+00:00,BNBUSDT,BUY,DIP_BUY,664.3,697.515,763.945,657.26914,16.2,27.9,20.3,-30.14,0.118,0,Pending ⏳,DIP_BUY trigger confirmed,9.7,55.4,82.0,RANGE,0.0,,,5.224,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,1,5.631190727081141,0.0,1,0.0,0.0,,0.0,686.2,663.93,FINAL,,2026-08-23T07:36:29.294664,5.631190727081141,0.0,5.4,,,RS_LOW,4.936,5.32,0.0,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS_0_0.5,AI_0_20,TP1,0,0,simulated_v8.4,,0,0,0
491,2026-08-21T06:27:24.910111+00:00,GRASSUSDT,BUY,DIP_BUY,0.3141,0.329805,0.361215,0.304271,17.5,21.6,25.4,-55.4,0.985,0,Pending ⏳,DIP_BUY trigger confirmed,10.5,55.4,82.0,RANGE,0.0,,,5.32,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,0,5.32,-0.41,0,0.0,0.0,,0.0,0.3308,0.3128,FINAL,92.6,2026-08-21T08:05:52.083473,5.32,0.41,17.6,92.6,,RS_OK,,,,,LONG,"[""shadow_rs_ok"", ""shadow_regime_bad"", ""shadow_hour_weak""]",0,,,,,,RS_0.5_1,AI_0_20,,0,0,,,0,0,0
492,2026-08-21T07:24:43.033503+00:00,UNIUSDT,BUY,DIP_BUY,3.8908,4.08534,4.47442,3.8079645,18.3,21.0,26.5,1.96,-0.547,0,Pending ⏳,DIP_BUY trigger confirmed,11.0,59.9,82.0,RANGE,0.0,,,9.837,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,1,12.44217127583017,0.0,1,0.0,0.0,,0.0,4.061,3.8384,FINAL,,2026-08-23T07:36:29.301639,12.44217127583017,0.0,0.3,,,RS_LOW,4.62,5.844,0.0,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS<0,AI_0_20,TP1,0,0,simulated_v8.4,,0,0,0
493,2026-08-21T08:04:38.848943+00:00,PLUMEUSDT,BUY,DIP_BUY,0.014101,0.01480605,0.01621615,0.01388025,12.4,8.0,18.0,-66.27,-0.235,0,Pending ⏳,DIP_BUY trigger confirmed,7.4,55.4,82.0,RANGE,0.0,,,6.18,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,0,6.3,-0.68,0,0.0,0.0,,0.0,0.014989,0.014005,FINAL,130.4,2026-08-21T10:39:06.816562,6.3,0.68,0.4,130.4,,RS_LOW,,,,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS<0,AI_0_20,,0,0,,,0,0,0
494,2026-08-21T08:05:39.626365+00:00,ALLOUSDT,BUY,DIP_BUY,0.3062,0.32151,0.35213,0.3035745,21.8,25.3,15.4,-37.2,-0.429,0,Pending ⏳,DIP_BUY trigger confirmed,13.1,55.4,82.0,RANGE,0.0,,,-2.06,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,1,1.01,-2.81,0,0.0,0.0,,0.0,0.3093,0.2976,FINAL,74.3,2026-08-21T09:26:52.573838,1.01,2.81,9.3,,74.3,RS_LOW,,,,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS<0,AI_20_40,,0,0,,,0,0,0
495,2026-08-21T08:05:46.064205+00:00,STXUSDT,BUY,DIP_BUY,0.1593,0.167265,0.183195,0.1565135,37.8,31.4,63.3,16.15,-0.212,0,Pending ⏳,DIP_BUY trigger confirmed,22.7,55.4,82.0,RANGE,0.0,,,3.01,0.0,0.0,ACTIVE,0.0,0.0,0,1,1,0,0,5.15,-1.07,0,0.0,0.0,,0.0,0.1675,0.1576,FINAL,199.2,2026-08-21T11:37:00.294853,5.15,1.07,14.2,199.2,,RS_LOW,,,,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS<0,AI_20_40,,0,0,,,0,0,0
496,2026-08-21T10:37:50.691656+00:00,PAXGUSDT,BUY,DIP_BUY,4581.48,4810.554,5268.702,4545.9759,15.2,21.0,22.9,-46.25,0.455,0,Pending ⏳,DIP_BUY trigger confirmed,9.1,55.4,82.0,RANGE,0.0,,,0.154,0.0,0.0,ACTIVE,0.0,0.0,0,1,0,0,1,0.17374298261697174,0.0,1,0.0,0.0,,0.0,4592.54,4555.15,FINAL,,2026-08-23T07:36:29.308486,0.17374298261697174,0.0,22.2,,,RS_LOW,0.199,0.224,0.0,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS_0_0.5,AI_0_20,SL,0,0,simulated_v8.4,,0,0,0
497,2026-08-21T11:59:12.645980+00:00,PYTHUSDT,BUY,VWAP_RECLAIM,0.0485,0.0501975,0.05238,0.04795456,51.4,42.7,46.2,389.53,1.452,0,Pending ⏳,VWAP_RECLAIM trigger confirmed,45.2,46.4,82.0,RANGE,0.0,,,0.04,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.04,-1.32,0,0.0,0.0,,0.0,0.04852,0.04786,FINAL,15.8,2026-08-21T12:48:02.357533,0.04,1.32,,,15.8,RS_OK,,,,,LONG,"[""shadow_rs_ok"", ""shadow_regime_bad"", ""shadow_hour_weak""]",0,,,,,,RS>1,AI_40_60,,0,0,,,0,0,0
498,2026-08-21T15:24:18.222154+00:00,EIGENUSDT,BUY,DIP_BUY,0.2175,0.228375,0.250125,0.214522,18.7,19.1,26.0,-22.2,-0.24,0,Pending ⏳,DIP_BUY trigger confirmed,11.2,55.4,82.0,RANGE,0.0,,,-1.369,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-3.6321839080459726,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.313442,0.0,3.6321839080459726,0.0,0.0,0.0,RS_LOW,-1.0,0.0,2.653,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS<0,AI_0_20,SL,0,0,simulated_v8.4,,0,0,0
499,2026-08-21T15:55:29.764295+00:00,ACEUSDT,BUY,VWAP_RECLAIM,0.23251,0.24064785,0.2511108,0.22988478,30.0,26.0,37.6,-6.2,0.151,1,Pending ⏳,VWAP_RECLAIM trigger confirmed,18.0,55.4,82.0,RANGE,0.0,,,2.337,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,2.6966582082491066,-0.2795578684787682,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.320184,2.6966582082491066,0.2795578684787682,0.0,0.0,0.0,RS_LOW,2.07,2.388,0.248,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS_0_0.5,AI_20_40,SL,0,0,simulated_v8.4,,0,0,0
500,2026-08-21T16:23:40.775430+00:00,DOGEUSDT,BUY,VWAP_RECLAIM,0.08418,0.0871263,0.0909144,0.08310315,17.1,20.0,24.7,-9.1,0.619,0,Pending ⏳,VWAP_RECLAIM trigger confirmed,10.3,55.4,82.0,RANGE,0.0,,,9.174,0.0,0.0,ACTIVE,0.0,0.0,0,0,1,1,1,12.627702542171537,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.332239,12.627702542171537,0.0,0.0,0.0,0.0,RS_OK,7.172,9.872,0.0,,LONG,"[""shadow_rs_ok"", ""shadow_regime_bad""]",0,,,,,,RS_0.5_1,AI_0_20,TP1,0,0,simulated_v8.4,,0,0,0
501,2026-08-21T16:24:37.152841+00:00,ETCUSDT,BUY,DIP_BUY,7.4744,7.84812,8.59556,7.3987205,48.1,44.0,49.6,411.3,0.143,0,Pending ⏳,DIP_BUY trigger confirmed,28.9,55.4,82.0,RANGE,0.0,,,6.509,0.0,0.0,ACTIVE,0.0,0.0,0,0,1,0,1,7.389221877341321,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.343382,7.389221877341321,0.0,0.0,0.0,0.0,RS_LOW,6.429,7.298,0.0,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS_0_0.5,AI_40_60,TP1,0,0,simulated_v8.4,,0,0,0
502,2026-08-21T17:00:05.583027+00:00,CAPUSDT,BUY,DIP_BUY,0.068481,0.07190505,0.07875315,0.06772965,20.9,18.1,15.7,1.2,0.161,0,Pending ⏳,DIP_BUY trigger confirmed,12.5,55.4,82.0,RANGE,0.0,,,2.246,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,4.309224456418562,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.358630,4.309224456418562,0.0,0.0,0.0,0.0,RS_LOW,2.047,3.927,0.0,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS_0_0.5,AI_20_40,SL,0,0,simulated_v8.4,,0,0,0
503,2026-08-21T17:32:17.673189+00:00,MANTRAUSDT,BUY,DIP_BUY,0.00481,0.0050505,0.0055315,0.00474615,39.8,26.8,42.3,83.19,0.147,0,Pending ⏳,DIP_BUY trigger confirmed,23.9,55.4,82.0,RANGE,0.0,,,-1.327,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-10.187110187110186,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T15:05:15.263628,0.0,10.187110187110186,0.0,0.0,0.0,RS_LOW,-1.0,0.0,7.674,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS_0_0.5,AI_20_40,SL,0,0,simulated_v8.6,,0,0,0
504,2026-08-21T17:59:55.748035+00:00,AAVEUSDT,BUY,DIP_BUY,112.421,118.04205,129.28415,110.246,21.6,38.6,28.5,-16.59,0.765,0,Pending ⏳,DIP_BUY trigger confirmed,13.0,55.4,82.0,RANGE,0.0,,,10.766,0.0,0.0,ACTIVE,0.0,0.0,0,0,1,0,1,13.464566228729508,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.366966,13.464566228729508,0.0,0.0,0.0,0.0,RS_OK,5.565,6.96,0.0,,LONG,"[""shadow_rs_ok"", ""shadow_regime_bad""]",0,,,,,,RS_0.5_1,AI_20_40,TP1,0,0,simulated_v8.4,,0,0,0
505,2026-08-21T19:14:44.765013+00:00,LINKUSDT,BUY,DIP_BUY,11.6419,12.223995,13.388185,11.432948,39.2,23.3,45.3,19.98,0.402,0,Pending ⏳,DIP_BUY trigger confirmed,23.5,55.4,82.0,RANGE,0.0,,,0.039,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.8959018716876136,-0.5944046933919753,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.379097,0.8959018716876136,0.5944046933919753,0.0,0.0,0.0,RS_LOW,0.022,0.499,0.331,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad"", ""shadow_hour_weak""]",0,,,,,,RS_0_0.5,AI_20_40,SL,0,0,simulated_v8.4,,0,0,0
506,2026-08-21T19:41:10.180700+00:00,RSRUSDT,BUY,DIP_BUY,0.001508,0.0015834,0.0017342,0.0014726,22.8,20.0,20.9,-16.08,1.025,0,Pending ⏳,DIP_BUY trigger confirmed,13.7,55.4,82.0,RANGE,0.0,,,-2.347,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-6.366047745358086,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T10:31:20.943800,0.0,6.366047745358086,0.0,0.0,0.0,RS_OK,-1.0,0.0,2.712,,LONG,"[""shadow_rs_ok"", ""shadow_regime_bad"", ""shadow_hour_weak""]",0,,,,,,RS>1,AI_20_40,SL,0,0,simulated_v8.6,,0,0,0
507,2026-08-21T20:20:53.318316+00:00,ONTUSDT,BUY,VWAP_RECLAIM,0.04876,0.0504666,0.0526608,0.04824623,52.1,21.3,31.1,16.94,1.539,0,Pending ⏳,VWAP_RECLAIM trigger confirmed,45.8,59.9,82.0,RANGE,0.0,,,-1.054,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-4.224774405250204,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T15:05:15.268362,0.0,4.224774405250204,0.0,0.0,0.0,RS_OK,-1.0,0.0,4.009,,LONG,"[""shadow_rs_ok"", ""shadow_regime_bad""]",0,,,,,,RS>1,AI_40_60,SL,0,0,simulated_v8.6,,0,0,0
508,2026-08-21T20:21:20.593263+00:00,PYTHUSDT,BUY,DIP_BUY,0.04741,0.0497805,0.0545215,0.04661575,24.8,18.0,18.4,-47.24,0.683,0,Pending ⏳,DIP_BUY trigger confirmed,14.9,59.9,82.0,RANGE,0.0,,,10.229,0.0,0.0,ACTIVE,0.0,0.0,0,0,1,0,1,12.423539337692468,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.392542,12.423539337692468,0.0,0.0,0.0,0.0,RS_OK,6.106,7.416,0.0,,LONG,"[""shadow_rs_ok"", ""shadow_regime_bad""]",0,,,,,,RS_0.5_1,AI_20_40,TP1,0,0,simulated_v8.4,,0,0,0
509,2026-08-21T20:21:34.853613+00:00,GRAMUSDT,BUY,DIP_BUY,1.473,1.54665,1.69395,1.447725,17.2,28.7,21.4,-16.79,0.309,0,Pending ⏳,DIP_BUY trigger confirmed,10.3,59.9,82.0,RANGE,0.0,,,-1.716,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-2.4439918533604907,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.397666,0.0,2.4439918533604907,0.0,0.0,0.0,RS_LOW,-1.0,0.0,1.424,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS_0_0.5,AI_0_20,SL,0,0,simulated_v8.4,,0,0,0
510,2026-08-21T20:46:18.824756+00:00,ATOMUSDT,BUY,DIP_BUY,1.5613,1.639365,1.795495,1.5341905,21.7,39.4,22.5,-45.76,0.443,0,Pending ⏳,DIP_BUY trigger confirmed,13.0,59.9,82.0,RANGE,0.0,,,1.001,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,1.6908986101325807,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.410331,1.6908986101325807,0.0,0.0,0.0,0.0,RS_LOW,0.577,0.974,0.0,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS_0_0.5,AI_20_40,SL,0,0,simulated_v8.4,,0,0,0
511,2026-08-21T21:04:34.862230+00:00,SUIUSDT,BUY,DIP_BUY,0.8168,0.85764,0.93932,0.80396,15.6,23.0,23.1,-55.22,0.39,0,Pending ⏳,DIP_BUY trigger confirmed,9.4,55.4,82.0,RANGE,0.0,,,0.607,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,1.971106758080314,-1.1263467189030347,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.422709,1.971106758080314,1.1263467189030347,0.0,0.0,0.0,RS_LOW,0.386,1.254,0.717,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad"", ""shadow_hour_weak""]",0,,,,,,RS_0_0.5,AI_0_20,SL,0,0,simulated_v8.4,,0,0,0
512,2026-08-21T21:04:40.753967+00:00,AVAXUSDT,BUY,DIP_BUY,7.641,8.02305,8.78715,7.53215,19.3,43.0,37.3,-6.46,0.15,0,Pending ⏳,DIP_BUY trigger confirmed,11.6,55.4,82.0,RANGE,0.0,,,-1.425,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-2.211752388430828,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.427816,0.0,2.211752388430828,0.0,0.0,0.0,RS_LOW,-1.0,0.0,1.553,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad"", ""shadow_hour_weak""]",0,,,,,,RS_0_0.5,AI_0_20,SL,0,0,simulated_v8.4,,0,0,0
513,2026-08-21T21:04:51.461766+00:00,ONDOUSDT,BUY,DIP_BUY,0.38767,0.4070535,0.4458205,0.38113475,49.9,44.9,39.0,503.72,0.506,0,Pending ⏳,DIP_BUY trigger confirmed,29.9,55.4,82.0,RANGE,0.0,,,-1.686,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-5.272525601671528,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.432763,0.0,5.272525601671528,0.0,0.0,0.0,RS_OK,-1.0,0.0,3.128,,LONG,"[""shadow_rs_ok"", ""shadow_regime_bad"", ""shadow_hour_weak""]",0,,,,,,RS_0.5_1,AI_40_60,SL,0,0,simulated_v8.4,,0,0,0
514,2026-08-21T21:57:15.546662+00:00,JUPUSDT,BUY,DIP_BUY,0.2112,0.22176,0.24288,0.209149,35.9,15.0,28.0,-33.15,-1.12,1,Pending ⏳,DIP_BUY trigger confirmed,21.5,64.4,82.0,RANGE,0.0,,,-0.971,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-3.409090909090915,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.437722,0.0,3.409090909090915,0.0,0.0,0.0,RS_LOW,-1.0,0.0,3.511,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad"", ""shadow_hour_weak""]",0,,,,,,RS<0,AI_20_40,SL,0,0,simulated_v8.4,,0,0,0
515,2026-08-21T21:57:17.749105+00:00,BBUSDT,BUY,DIP_BUY,0.01088,0.011424,0.012512,0.01067635,45.0,27.4,25.0,372.27,-0.664,0,Pending ⏳,DIP_BUY trigger confirmed,27.0,64.4,82.0,RANGE,0.0,,,-1.872,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-11.029411764705895,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T15:05:15.273001,0.0,11.029411764705895,0.0,0.0,0.0,RS_LOW,-1.0,0.0,5.892,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad"", ""shadow_hour_weak""]",0,,,,,,RS<0,AI_40_60,SL,0,0,simulated_v8.6,,0,0,0
516,2026-08-21T22:19:07.063339+00:00,TRUMPUSDT,BUY,DIP_BUY,1.835,1.92675,2.11025,1.79498,35.7,31.2,40.9,4.68,0.405,0,Pending ⏳,DIP_BUY trigger confirmed,21.4,55.4,82.0,RANGE,0.0,,,21.909,0.0,0.0,ACTIVE,0.0,0.0,0,0,1,1,1,31.825613079019078,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T07:36:29.443566,31.825613079019078,0.0,0.0,0.0,0.0,RS_LOW,10.046,14.593,0.0,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS_0_0.5,AI_20_40,TP1,0,0,simulated_v8.4,,0,0,0
517,2026-08-21T22:20:14.896968+00:00,PLUMEUSDT,BUY,DIP_BUY,0.014924,0.0156702,0.0171626,0.01471406,64.6,74.2,63.2,524.95,0.498,1,Pending ⏳,DIP_BUY trigger confirmed,56.8,55.4,82.0,RANGE,0.0,,,-1.407,0.0,0.0,ACTIVE,0.0,0.0,0,0,0,0,1,0.0,-13.88367729831144,1,0.0,0.0,0.0,0.0,0.0,0.0,FINAL,0.0,2026-08-23T15:05:15.277597,0.0,13.88367729831144,0.0,0.0,0.0,RS_LOW,-1.0,0.0,9.87,,LONG,"[""shadow_rs_low"", ""shadow_regime_bad""]",0,,,,,,RS_0_0.5,AI_60_80,SL,0,0,simulated_v8.6,,0,0,0
